player_id,player_name,team_abbreviation,team_short_name,team_name,position,minutes_played,goals_added_raw_dribbling,goals_added_raw_fouling,goals_added_raw_interrupting,goals_added_raw_passing,goals_added_raw_receiving,goals_added_raw_shooting,goals_added_above_avg_dribbling,goals_added_above_avg_fouling,goals_added_above_avg_interrupting,goals_added_above_avg_passing,goals_added_above_avg_receiving,goals_added_above_avg_shooting,season_name,base_salary,guaranteed_compensation,mlspa_release,birth_date,nationality,height_ft,height_in,weight_lb
7VqG376xqv,Thorleifur Úlfarsson,HOU,Houston,Houston Dynamo FC,ST,603,-0.2926,0.0656,0.0426,-0.2476,0.9078,0.4959,-0.2367,-0.0044,-0.2001,-0.1340,-0.1308,0.1058,2023,85444,97643,2023-09-15,2000-12-27,Iceland,NA,NA,NA
7VqGDgAQvW,David Junior Hoilett,VAN,Vancouver,Vancouver Whitecaps FC,ST,328,0.0835,0.0083,0.1576,0.1426,0.1033,0.0969,0.0815,-0.0075,-0.0176,0.1067,-0.2438,-0.0467,2023,228000,228000,2023-09-15,1990-06-05,Canada,5,8,154
7VqGj3RA5v,Samuel Piette,MTL,Montréal,CF Montréal,CM,1198,-0.0643,-0.0265,1.2921,0.3331,0.1681,0.0525,-0.1653,-0.0133,0.4603,-0.0820,-0.3380,-0.2462,2023,397375,469563,2023-09-15,1994-11-12,Canada,5,7,161
7VqGj7ee5v,Lassi Lappalainen,MTL,Montréal,CF Montréal,FB,1127,0.6029,0.2512,0.5076,0.1424,1.1574,0.5103,0.5735,0.1951,-0.0576,0.0070,0.0419,0.0471,2023,630000,660000,2023-09-15,1998-08-24,Finland,6,0,168
7VqGjBpz5v,Jared Stroud,STL,St. Louis,St. Louis City SC,W,2306,-0.1126,0.0401,2.0733,-0.1382,1.6145,1.0528,-0.4791,-0.1024,0.8130,-0.4233,-0.3471,0.0696,2023,88200,103200,2023-09-15,1996-07-10,USA,5,10,154
7VqGjDgY5v,Justin Rennicks,NER,New England,New England Revolution,W,465,0.0724,-0.1982,0.0668,-0.2278,0.6614,0.0312,0.0205,-0.2310,-0.1732,-0.2557,0.1926,-0.1840,2023,125000,133000,2023-09-15,1999-03-20,USA,5,8,154
7VqGjKre5v,Nico Benalcazar,NYC,New York City,New York City FC,CM,16,-0.0034,0.0000,0.0214,-0.0054,0.0057,0.0000,-0.0048,0.0000,0.0105,-0.0106,-0.0014,-0.0042,2023,68775,68775,2023-09-15,2001-06-06,USA,5,11,154
7VqGjZZA5v,Brent Kallman,MIN,Minnesota,Minnesota United FC,CB,248,0.0129,-0.0157,0.2469,0.1094,0.0030,0.0000,0.0062,-0.0078,0.0811,0.0282,-0.1501,-0.0670,2023,160000,168000,2023-09-15,1990-10-04,USA,6,2,190
7VqGm2OYMv,Tim Leibold,SKC,Kansas City,Sporting Kansas City,FB,1065,0.2538,0.0171,0.4042,0.5139,0.2772,0.2010,0.1635,0.0588,-0.2604,0.1030,-0.0136,0.0490,2023,500000,501050,2023-09-15,1993-11-30,Germany,5,9,159
7VqGoadqvW,Marcelo Silva,RSL,Salt Lake,Real Salt Lake,CB,1588,-0.0654,-0.5513,1.0517,0.5656,0.2907,0.2365,-0.0964,-0.3861,-0.1773,-0.3016,-0.0602,0.0589,2023,600000,600000,2023-09-15,1989-03-12,Uruguay,6,1,201
9vQ229oLQK,Erik Thommy,SKC,Kansas City,Sporting Kansas City,CM,2956,1.2430,0.4178,1.7800,-0.7772,1.8059,1.9510,1.0227,0.3586,-0.0933,-1.5013,-0.0863,0.9817,2023,1550000,1656250,2023-09-15,1994-08-20,Germany,5,9,154
9vQ22BR7QK,Jesús Ferreira,FCD,Dallas,FC Dallas,ST,2693,-0.2398,0.0435,1.1370,-0.4336,4.7911,1.9353,0.2070,-0.3149,0.1823,0.4300,-0.5960,0.0040,2023,1650000,1852000,2023-09-15,2000-12-24,USA,5,8,139
9vQ22jRLQK,Daniel Lovitz,NSH,Nashville,Nashville SC,FB,3338,0.0643,-0.6153,2.4507,2.7250,0.2600,0.3917,-0.1930,-0.4525,0.3250,1.3507,-0.4969,-0.0109,2023,551250,568750,2023-09-15,1991-08-27,USA,5,10,172
9vQ22OOoQK,Jackson Yueill,SJE,San Jose,San Jose Earthquakes,CM,3105,-0.1721,0.0045,1.9012,2.3723,0.8039,0.6238,-0.4658,0.0509,-0.3051,1.2292,-0.4213,-0.1180,2023,750000,786875,2023-09-15,1997-03-19,USA,5,10,165
9vQ22pVaQK,Matt Polster,NER,New England,New England Revolution,DM,3191,-0.1438,0.1302,2.3589,1.2192,0.7722,0.5056,-0.4549,0.2485,0.0385,-0.1452,-0.1960,-0.0926,2023,500000,541667,2023-09-15,1993-06-08,USA,6,0,170
9vQ2d3X75K,Kellyn Acosta,LAFC,Los Angeles FC,Los Angeles FC,CM,2041,-0.1579,-0.0396,1.4164,0.8472,0.2546,0.2249,-0.3457,-0.0179,-0.0150,0.1265,-0.5870,-0.2799,2023,1250000,1365000,2023-09-15,1995-07-24,USA,5,10,150
9vQ2dAKY5K,Sean Davis,NSH,Nashville,Nashville SC,CM,2215,-0.1007,-0.0146,1.7552,0.1352,0.5562,0.1752,-0.2922,-0.0121,0.2569,-0.5568,-0.5520,-0.4370,2023,825000,939000,2023-09-15,1993-02-08,USA,6,0,165
9vQ2dZE15K,Will Bruin,ATX,Austin,Austin FC,ST,449,-0.0765,-0.0001,0.1885,-0.2038,1.1093,0.1957,-0.0309,-0.0500,0.0073,-0.1047,0.3272,-0.0941,2023,200000,200000,2023-09-15,1989-10-24,USA,6,2,196
9vQ2Z1GaQK,Nathan,POR,Portland,Portland Timbers FC,ST,665,-0.5795,-0.0460,0.1785,-0.1942,1.1423,0.2572,-0.5306,-0.1310,-0.0734,-0.0399,-0.0354,-0.1898,2023,68775,68775,2023-09-15,1999-06-09,Brazil,5,10,NA
9vQ2ZdoLQK,Selmir Pidro,STL,St. Louis,St. Louis City SC,FB,53,0.0385,-0.0271,0.0679,0.1480,0.0012,0.0000,0.0343,-0.0246,0.0344,0.1264,-0.0108,-0.0064,2023,325000,374375,2023-09-15,1998-03-03,Bosnia and Herzegovina,NA,NA,NA
9vQ2ZDwaQK,Jean-Claude Ngando,VAN,Vancouver,Vancouver Whitecaps FC,CM,123,0.1031,-0.0158,0.1592,0.0246,0.0435,0.0142,0.0948,-0.0179,0.0831,-0.0032,-0.0404,-0.0260,2023,67360,85359,2023-09-15,1999-11-20,Cameroon,NA,NA,NA
9vQ2ZNGLQK,Ben Bender,CLT,Charlotte,Charlotte FC,CM,997,0.1501,-0.0396,0.5526,-0.0755,1.1903,0.4911,0.0180,-0.0825,-0.0366,-0.2813,0.4721,0.1157,2023,85444,105444,2023-09-15,2001-03-07,USA,NA,NA,NA
9vQ2ZrB1QK,Stipe Biuk,LAFC,Los Angeles FC,Los Angeles FC,W,1554,1.2751,0.0899,0.6874,-0.3070,1.6561,0.8083,1.1448,-0.0713,-0.0041,-0.1886,-0.3771,-0.0651,2023,650000,650000,2023-09-15,2002-12-26,Croatia,NA,NA,NA
9vQ2ZyAaQK,Fernando Alvarez,MTL,Montréal,CF Montréal,CB,276,0.0055,-0.0186,0.2600,0.1205,0.0381,0.0489,0.0001,0.0101,0.0464,-0.0302,-0.0229,0.0180,2023,85444,117444,2023-09-15,2003-08-24,USA,NA,NA,NA
9Yqd2xmMvJ,Felipe Gutiérrez,SKC,Kansas City,Sporting Kansas City,CM,330,-0.0528,0.0053,0.1762,0.1822,0.1446,0.1191,-0.0589,-0.0058,-0.0206,0.1329,-0.1394,-0.0076,2023,165000,165000,2023-09-15,1990-10-08,Chile,5,9,141
9Yqd6pKkMv,Xande Silva,ATL,Atlanta,Atlanta United FC,W,914,0.5826,-0.0423,0.2183,0.1507,1.0618,0.4565,0.4377,-0.1339,-0.2084,0.1649,0.0218,-0.0291,2023,480000,524250,2023-09-15,1997-03-16,Portugal,5,10,152
9Yqd6yrkMv,Sergio Santos,CIN,Cincinnati,FC Cincinnati,ST,1074,-0.8402,0.0686,0.5621,-1.0409,2.8587,0.8882,-0.6927,-0.0597,0.1488,-0.7832,0.8861,0.1676,2023,700000,814375,2023-09-15,1994-09-04,Brazil,6,0,185
9Yqd6zwjMv,Santiago Sosa,ATL,Atlanta,Atlanta United FC,DM,1013,-0.0390,-0.0599,0.4924,0.1816,0.2862,0.1235,-0.1536,-0.0450,-0.2274,-0.1942,-0.1393,-0.1261,2023,575000,693100,2023-09-15,1999-05-03,Argentina,5,9,172
9Yqdoey95v,Jan Sobociński,CLT,Charlotte,Charlotte FC,CB,745,-0.0213,-0.0081,0.2381,0.4700,0.0724,0.0426,-0.0359,0.0694,-0.3384,0.0631,-0.0923,-0.0408,2023,325000,351250,2023-09-15,1999-03-20,Poland,6,1,NA
9YqdogzE5v,Rodney Redes,ATX,Austin,Austin FC,W,553,-0.3287,0.0514,0.1725,-0.0558,0.4742,0.1419,-0.4191,0.0092,-0.1092,-0.1161,-0.0346,-0.1098,2023,440000,440000,2023-09-15,2000-02-22,Paraguay,NA,NA,NA
9YqdWdRE5v,Herbert Endeley,FCD,Dallas,FC Dallas,W,262,0.0785,0.0040,0.0297,-0.0158,0.0606,0.0343,0.0646,-0.0101,-0.1013,-0.0327,-0.2033,-0.0768,2023,67360,67360,2023-09-15,2001-10-09,USA,2,3,392
9YqdY2mRQv,Mathieu Choinière,MTL,Montréal,CF Montréal,CM,2661,0.2279,0.2163,1.8045,0.4103,1.0969,0.9331,-0.0289,0.1923,0.1484,-0.4996,-0.2397,0.1983,2023,250000,276667,2023-09-15,1999-02-07,Canada,5,9,150
9z5k31KP5A,Caden Glover,STL,St. Louis,St. Louis City SC,DM,18,0.0000,0.0000,-0.0048,0.0000,0.0000,0.0000,-0.0020,0.0008,-0.0187,-0.0084,-0.0050,-0.0033,2023,67360,72360,2023-09-15,2007-03-08,USA,NA,NA,NA
9z5k71be5A,Dave Romney,NER,New England,New England Revolution,CB,3565,-0.1925,0.0508,4.3446,2.1842,0.4463,0.2753,-0.2621,0.4219,1.5856,0.2374,-0.3414,-0.1234,2023,625000,671667,2023-09-15,1993-06-12,USA,6,2,190
9z5k7kBJ5A,Sigurd Rosted,TOR,Toronto,Toronto FC,CB,1806,-0.3958,-0.0999,1.6535,0.4994,0.0895,0.0778,-0.4311,0.0881,0.2558,-0.4868,-0.3096,-0.1242,2023,763636,768636,2023-09-15,1994-07-22,Norway,6,3,176
9z5k7rej5A,Brandon Vázquez,CIN,Cincinnati,FC Cincinnati,ST,3051,-1.1071,0.2449,0.8087,-1.4320,6.7787,2.2328,-0.5654,-0.1809,-0.2254,-0.3559,0.4694,-0.0171,2023,900000,1041000,2023-09-15,1998-10-14,NA,6,2,196
9z5ka8adQA,Ryan Gauld,VAN,Vancouver,Vancouver Whitecaps FC,ST,3097,-0.4207,0.2557,1.4278,1.5540,4.2934,1.8215,-0.4932,-0.0982,0.1163,1.5950,-0.0713,-0.0050,2023,2400000,2505000,2023-09-15,1995-12-16,Scotland,5,7,150
9z5kamgdQA,Jimmy Medranda,CLB,Columbus,Columbus Crew,FB,154,-0.1668,-0.0223,0.2822,0.0338,0.2160,0.0320,-0.1783,-0.0155,0.1811,-0.0286,0.1744,0.0092,2023,300000,331250,2023-09-15,1994-02-07,Colombia,5,5,152
9z5karAKQA,Nick Hagglund,CIN,Cincinnati,FC Cincinnati,CB,2386,-0.0043,-0.3617,1.1100,1.1109,0.2833,0.0919,-0.0509,-0.1134,-0.7365,-0.1921,-0.2440,-0.1750,2023,175000,188521,2023-09-15,1992-09-14,USA,6,0,159
9z5kb3yPMA,Déiber Caicedo,VAN,Vancouver,Vancouver Whitecaps FC,CM,283,0.1281,0.2542,0.1354,-0.1439,0.3659,0.1077,0.0928,0.2455,-0.0344,-0.2186,0.1762,0.0087,2023,350000,381125,2023-09-15,2000-03-25,Colombia,5,5,135
9z5kbdvPMA,Iván Franco,HOU,Houston,Houston Dynamo FC,W,1242,0.1179,0.0572,0.3308,-0.6188,1.8350,0.8093,-0.0777,-0.0463,-0.2952,-0.6772,0.5882,0.2081,2023,335000,384250,2023-09-15,2000-04-16,Paraguay,5,7,146
a35rByv25L,Mikael Marques,MIN,Minnesota,Minnesota United FC,W,14,-0.0036,0.0000,-0.3170,0.0065,0.0018,0.0000,-0.0062,-0.0014,-0.3237,0.0063,-0.0131,-0.0072,2023,100000,116250,2023-09-15,2001-09-08,Sweden,6,0,165
a35rK94AqL,Corey Baird,HOU,Houston,Houston Dynamo FC,ST,2952,-0.9757,0.2753,0.7806,-1.7057,3.7823,1.5183,-0.9050,-0.0832,-0.3922,-1.1002,-1.0785,-0.3823,2023,550000,581031,2023-09-15,1996-01-30,USA,5,10,161
a35rK9XoqL,Jefferson Savarino,RSL,Salt Lake,Real Salt Lake,W,2400,0.5924,0.1898,0.2649,0.5032,2.9239,1.6649,0.2474,-0.0559,-0.8428,0.5422,0.1135,0.3708,2023,1525000,1749292,2023-09-15,1996-11-11,Venezuela,5,7,132
a35rKA2AqL,Mauricio Pineda,CHI,Chicago,Chicago Fire FC,CB,1756,-0.0744,-0.0354,1.7650,0.6779,0.3150,0.2233,-0.1656,0.1013,0.4209,-0.2074,-0.1358,-0.0324,2023,255000,286220,2023-09-15,1997-10-17,USA,6,1,172
a35rKGpLqL,Dániel Sallói,SKC,Kansas City,Sporting Kansas City,W,3540,0.3268,0.2108,1.4821,-0.1760,4.6439,2.3957,-0.3366,-0.1324,-0.2097,-0.2270,0.9000,0.5775,2023,1100000,1100000,2023-09-15,1996-07-19,Hungary,6,1,150
a35rKYrAqL,Aaron Herrera,MTL,Montréal,CF Montréal,FB,1554,-0.0593,-0.0316,0.9681,0.5199,0.3311,0.1400,-0.1624,0.0602,-0.0612,-0.1589,-0.0196,-0.0449,2023,725000,820220,2023-09-15,1997-06-06,USA,5,11,157
a35rKZZwqL,Marvin Loría,POR,Portland,Portland Timbers FC,W,855,-0.4544,0.0374,0.4608,-0.3466,0.7753,0.2694,-0.6041,-0.0333,0.0341,-0.3943,-0.0565,-0.1374,2023,200000,239375,2023-09-15,1997-04-24,Costa Rica,5,9,170
a35rlyZ4QL,Diego Chara,POR,Portland,Portland Timbers FC,DM,2848,-0.0797,-0.1884,2.9364,1.4055,0.1941,0.0407,-0.3824,-0.0894,0.7929,0.1625,-0.6995,-0.5312,2023,650000,658333,2023-09-15,1986-04-05,Colombia,5,8,152
a35rm92ML6,Mateusz Klich,DCU,D.C. United,D.C. United,CM,3025,-0.8108,0.0711,1.6151,1.9991,1.3259,1.0021,-1.1527,-0.0534,-0.1849,1.2655,-0.8519,-0.1248,2023,1900000,2093588,2023-09-15,1990-06-13,Poland,6,0,165
a35ry7P2ML,Klauss,STL,St. Louis,St. Louis City SC,ST,1660,-0.4699,0.1258,1.3473,-0.6927,3.6722,1.3820,-0.1827,-0.0928,0.7568,-0.1370,0.3274,0.1905,2023,1230000,1370284,2023-09-15,1997-03-01,Brazil,6,3,196
a35ryB2AML,Alex Monis,CHI,Chicago,Chicago Fire FC,W,14,0.0360,0.0000,0.0171,-0.0028,0.0004,0.0000,0.0334,-0.0014,0.0104,-0.0030,-0.0144,-0.0072,2023,85444,87344,2023-09-15,2003-03-20,USA,5,7,135
a35ryXO2ML,Luis Díaz,COL,Colorado,Colorado Rapids,FB,221,-0.0706,-0.0303,0.1315,-0.0400,0.1447,0.1377,-0.0983,-0.0335,0.0063,-0.0929,0.0158,0.0738,2023,500000,533900,2023-09-15,1998-12-06,Costa Rica,0,5,159
a35ryZ7bML,Tanner Beason,SJE,San Jose,San Jose Earthquakes,CB,1587,0.2060,0.0030,1.8575,-0.1190,0.3166,0.1409,0.1372,0.1214,0.6978,-0.8743,-0.1399,-0.0977,2023,250000,250000,2023-09-15,1997-03-23,USA,6,1,174
aDQ0a6jPME,Shane O'Neill,TOR,Toronto,Toronto FC,CB,1023,-0.0623,-0.2179,1.1139,0.4374,0.0520,0.0172,-0.0823,-0.1114,0.3222,-0.1213,-0.1741,-0.0972,2023,350000,388000,2023-09-15,1993-09-02,USA,6,2,192
aDQ0a8plME,Raymon Gaddis,CIN,Cincinnati,FC Cincinnati,FB,1695,-0.0120,-0.0086,1.1924,0.2589,0.1116,0.0382,-0.1327,0.0837,0.0891,-0.4624,-0.2717,-0.1647,2023,300000,300000,2023-09-15,1990-01-13,USA,5,9,152
aDQ0aNE3ME,Michael Boxall,MIN,Minnesota,Minnesota United FC,CB,3134,0.1078,-0.0935,4.1749,1.4329,1.2411,0.2866,0.0466,0.2327,1.7495,-0.2785,0.5486,-0.0639,2023,650000,703097,2023-09-15,1988-08-18,New Zealand,6,2,201
aDQ0ao1PME,Samuel Adekugbe,VAN,Vancouver,Vancouver Whitecaps FC,FB,657,-0.0265,0.0046,0.3115,0.1400,0.4353,0.1024,-0.0783,0.0355,-0.1041,-0.1278,0.2862,0.0229,2023,729516,817516,2023-09-15,1995-01-16,England,5,9,165
aDQ0avK3ME,Steve Birnbaum,DCU,D.C. United,D.C. United,CB,1825,0.1626,-0.0233,0.8681,0.3355,0.8731,0.3928,0.1270,0.1667,-0.5442,-0.6611,0.4698,0.1886,2023,815000,815000,2023-09-15,1991-01-23,USA,6,1,181
aDQ0aVkWME,Jamal Thiare,ATL,Atlanta,Atlanta United FC,ST,119,-0.1672,0.0051,0.0638,-0.2038,0.2440,0.0173,-0.1563,-0.0078,0.0141,-0.1801,0.0426,-0.0579,2023,977679,1072679,2023-09-15,1993-03-31,Senegal,6,0,154
aDQ0l7kWQE,Mitja Ilenic,NYC,New York City,New York City FC,FB,1324,0.0130,0.0261,1.0685,0.2130,0.2457,0.1493,-0.0984,0.0770,0.2371,-0.2980,-0.1180,-0.0430,2023,204000,295700,2023-09-15,2004-12-26,Slovenia,5,10,157
aDQ0l9bRQE,Kyle Hiebert,STL,St. Louis,St. Louis City SC,FB,2522,0.0038,-0.7689,2.1752,0.6709,0.5781,0.2616,-0.1331,-0.5906,0.4322,-0.5017,0.0120,-0.0338,2023,85444,85444,2023-09-15,1997-07-30,Canada,6,0,187
aDQ0lkLBQE,Diego Gutiérrez,POR,Portland,Portland Timbers FC,W,293,0.0697,0.0258,0.0783,-0.0010,0.0259,0.0214,0.0495,0.0072,-0.0692,-0.0156,-0.2780,-0.1104,2023,68775,68775,2023-09-15,1999-05-01,USA,5,11,146
aDQ0LoylQE,Griffin Dorsey,HOU,Houston,Houston Dynamo FC,FB,1676,0.9219,0.3247,1.1289,0.1415,0.5585,0.5615,0.8037,0.3441,0.1390,-0.3442,-0.2731,0.1795,2023,150000,165000,2023-09-15,1999-03-05,USA,6,0,159
aDQ0lpPBQE,Samuel Adeniran,STL,St. Louis,St. Louis City SC,ST,1119,0.1090,-0.2709,0.1429,-0.3575,1.6218,0.6935,0.3006,-0.4265,-0.2393,0.0211,-0.6677,-0.1265,2023,85444,85444,2023-09-15,1998-09-30,USA,6,4,201
aDQ0LRYWQE,Amine Bassi,HOU,Houston,Houston Dynamo FC,AM,2626,0.6007,0.0358,1.7996,1.5077,1.8471,1.1207,0.2520,-0.2365,0.5633,1.0106,-0.9323,-0.2361,2023,550000,550000,2023-09-15,1997-11-27,France,NA,NA,NA
aDQ0NdJP5E,Sean Rea,MTL,Montréal,CF Montréal,AM,811,-0.1717,-0.0449,0.2431,-0.3777,0.5583,0.1208,-0.2138,-0.1248,-0.1287,-0.4531,-0.4242,-0.3103,2023,85444,92340,2023-09-15,2002-05-15,Canada,5,7,139
aDQ0NjkG5E,Gabriele Corbo,MTL,Montréal,CF Montréal,CB,2497,0.0800,-0.3084,1.9702,1.3907,0.0530,0.2064,0.0259,-0.0535,0.0504,0.0394,-0.4993,-0.0737,2023,216350,216350,2023-09-15,2000-01-11,Italy,6,1,NA
aDQ0NN9v5E,Cameron Dunbar,MIN,Minnesota,Minnesota United FC,W,132,-0.0777,0.0227,0.1031,0.0584,0.1013,0.0783,-0.0859,0.0080,0.0464,0.0736,-0.0843,0.0003,2023,165000,181750,2023-09-15,2002-10-22,USA,5,6,128
aDQ0NNWE5E,Christopher Hegardt,CLT,Charlotte,Charlotte FC,W,75,-0.0633,-0.0394,0.0148,0.0156,0.0268,0.0000,-0.0734,-0.0421,-0.0278,0.0014,-0.0255,-0.0265,2023,85444,92956,2023-09-15,2002-01-06,USA,5,9,141
aDQ0NZOB5E,Matko Miljevic,MTL,Montréal,CF Montréal,AM,178,-0.0646,0.0090,0.1511,-0.0128,0.0741,0.1256,-0.0717,-0.0045,0.0622,-0.0394,-0.1237,0.0385,2023,545455,593364,2023-09-15,2001-05-09,USA,5,9,168
aDQ0PA8lQE,Ayo Akinola,SJE,San Jose,San Jose Earthquakes,ST,724,0.0622,-0.0001,0.3661,-0.7090,0.7464,0.2544,0.1358,-0.0894,0.0888,-0.5203,-0.5685,-0.2334,2023,700000,771875,2023-09-15,2000-01-20,USA,5,10,183
aDQ0PjnGQE,Tommy McNamara,NER,New England,New England Revolution,DM,227,0.0672,0.0049,0.2507,0.0910,0.0446,0.0074,0.0389,-0.0020,0.1148,0.0293,-0.1014,-0.0695,2023,420000,420000,2023-09-15,1991-02-06,USA,5,9,172
aDQ0PJpPQE,Thai Baribo,PHI,Philadelphia,Philadelphia Union,ST,179,-0.1116,0.0029,0.0530,-0.1974,0.2669,0.0238,-0.0879,-0.0171,-0.0195,-0.1553,-0.0501,-0.0923,2023,600000,710000,2023-09-15,1998-01-15,Israel,5,11,172
aDQ0PKPRQE,Marco Farfan,FCD,Dallas,FC Dallas,FB,3052,-0.1579,-0.2493,1.5102,0.4223,0.3745,0.2658,-0.3985,-0.1056,-0.4207,-0.8219,-0.3181,-0.1032,2023,425000,457813,2023-09-15,1998-11-12,USA,5,11,150
aDQ0Pv1WQE,Carlos Ferreira,HOU,Houston,Houston Dynamo FC,ST,363,-0.2309,0.0252,0.1238,-0.4280,0.8645,0.1580,-0.1982,-0.0220,-0.0115,-0.3416,0.2073,-0.0893,2023,1760000,2130200,2023-09-15,1998-02-13,Paraguay,5,11,154
BLMv1GlQxe,Albert Rusnák,SEA,Seattle,Seattle Sounders FC,AM,3287,0.1695,-0.0984,1.3657,1.1811,2.2297,1.8856,-0.2608,-0.2512,-0.5787,0.0336,-0.0916,0.6437,2023,1800000,1871667,2023-09-15,1994-07-07,Slovakia,5,9,135
BLMv6jROMx,Julián Fernández,NYC,New York City,New York City FC,W,364,0.2036,-0.0111,0.1561,0.1277,0.2807,0.3320,0.1568,-0.0447,-0.0198,0.1120,-0.1189,0.1459,2023,540000,604300,2023-09-15,2004-01-03,Argentina,NA,NA,NA
BLMv6ZyRMx,Niko Tsakiris,SJE,San Jose,San Jose Earthquakes,CM,700,0.3203,0.0491,0.5017,-0.1418,0.2646,0.1839,0.2580,0.0333,0.0579,-0.3741,-0.1784,-0.0478,2023,85444,89611,2023-09-15,2005-06-19,USA,5,7,154
BLMv7a2A5x,Michael Halliday,ORL,Orlando City,Orlando City SC,FB,975,-0.1662,-0.0324,0.9535,0.0898,0.4135,0.0253,-0.2457,0.0088,0.3373,-0.2939,0.1476,-0.1133,2023,110000,116300,2023-09-15,2003-01-22,USA,6,1,157
BLMv7DLA5x,Darren Yapi,COL,Colorado,Colorado Rapids,ST,1005,0.0728,0.0793,0.3220,-0.5263,1.6356,0.4036,0.1778,-0.0539,-0.0479,-0.3155,-0.2000,-0.2863,2023,85444,96277,2023-09-15,2004-11-19,USA,6,1,174
BLMv7L435x,Andrés Reyes,NYRB,New York,New York Red Bulls,CB,2992,0.0743,-0.7896,2.0279,1.6213,1.1321,0.4732,0.0158,-0.4781,-0.2876,-0.0126,0.4710,0.1385,2023,450000,494375,2023-09-15,1999-09-08,Colombia,6,1,150
BLMv7wO85x,Yerson Mosquera,CIN,Cincinnati,FC Cincinnati,CB,2967,-0.2976,-0.1023,2.1116,1.3821,1.2241,0.5175,-0.3556,0.2065,-0.1845,-0.2382,0.5685,0.1856,2023,600000,650000,2023-09-15,2001-05-02,Colombia,6,2,168
BLMv7ygB5x,César Araujo,ORL,Orlando City,Orlando City SC,DM,3373,0.1636,0.1861,3.4154,2.4973,0.8398,0.5973,-0.2027,0.3167,0.8484,0.9793,-0.1643,-0.0543,2023,255000,294000,2023-09-15,2001-04-02,Uruguay,NA,NA,NA
BLMv7ZBA5x,Álvaro Barreal,CIN,Cincinnati,FC Cincinnati,FB,3553,0.0394,0.4512,2.4877,1.8170,1.5273,1.5851,-0.2407,0.6185,0.2398,0.3686,0.7211,1.1556,2023,300000,519297,2023-09-15,2000-08-17,Argentina,5,8,146
BLMvlPy3qx,Russell Teibert,VAN,Vancouver,Vancouver Whitecaps FC,CM,183,0.0116,-0.0013,0.1146,-0.1145,0.0199,0.1015,-0.0070,-0.0035,-0.0050,-0.1656,-0.0779,0.0467,2023,400000,449375,2023-09-15,1992-12-22,Canada,5,8,152
BLMvzKKjMx,Andrew Brody,RSL,Salt Lake,Real Salt Lake,FB,2694,0.8385,0.0194,2.7334,0.6835,0.8428,0.1884,0.6073,0.1213,1.0559,-0.3464,0.0871,-0.2055,2023,250000,275678,2023-09-15,1995-05-03,USA,5,10,135
e7Mz913GQr,Aaron Long,LAFC,Los Angeles FC,Los Angeles FC,CB,1823,0.0073,-0.1039,0.4180,0.6796,0.2328,0.2016,-0.0283,0.0858,-0.9928,-0.3159,-0.1700,-0.0023,2023,1199772,1243056,2023-09-15,1992-10-12,USA,6,1,174
e7Mz9DgGQr,Jack Price,COL,Colorado,Colorado Rapids,CM,42,0.0107,-0.0002,0.0074,-0.0171,0.0015,0.0000,0.0070,-0.0002,-0.0213,-0.0307,-0.0172,-0.0111,2023,762500,825000,2023-09-15,1992-12-19,England,6,3,192
e7Mz9GBOQr,Mikael Uhre,PHI,Philadelphia,Philadelphia Union,ST,2602,-1.6456,0.7043,0.6979,-0.7078,5.8514,2.4588,-1.1816,0.3410,-0.1832,0.2147,0.4633,0.5385,2023,1700000,1940000,2023-09-15,1994-09-30,Denmark,6,2,185
e7Mz9PWjQr,Keegan Rosenberry,COL,Colorado,Colorado Rapids,FB,2489,0.0491,0.2725,2.4539,0.8068,0.5986,0.3032,-0.1244,0.4115,0.8251,-0.2609,0.0361,0.0058,2023,400000,400000,2023-09-15,1993-12-11,USA,5,8,161
e7MzAxyGQr,Henry Kessler,NER,New England,New England Revolution,CB,855,-0.0948,-0.0412,1.6141,0.4886,0.2825,0.1458,-0.1115,0.0478,0.9525,0.0217,0.0936,0.0502,2023,200000,217500,2023-09-15,1998-06-25,USA,6,4,185
e7MzJ3m6Mr,Federico Navarro,CHI,Chicago,Chicago Fire FC,DM,1214,0.2408,-0.4678,1.5352,-0.2303,0.1106,0.0938,0.1112,-0.4246,0.6195,-0.7635,-0.2664,-0.1481,2023,450000,507500,2023-09-15,2000-03-09,Argentina,NA,NA,NA
e7MzJPvGMr,Julián Aude,LAG,LA Galaxy,LA Galaxy,FB,1325,0.0823,-0.0036,0.7177,0.0851,0.2494,0.2547,-0.0222,0.0588,-0.1206,-0.4550,-0.0513,0.0946,2023,275000,285000,2023-09-15,2003-03-24,Argentina,5,11,143
e7MzJVJ7Mr,Theodore Ku-Dipietro,DCU,D.C. United,D.C. United,W,1335,0.5405,0.2002,0.7939,-0.2031,1.7884,0.9946,0.4548,0.0688,0.1817,-0.2214,0.1248,0.2722,2023,85444,85444,2023-09-15,2002-01-28,USA,5,9,161
e7MzKKJ5r0,Jan Gregus,MIN,Minnesota,Minnesota United FC,DM,1303,0.2976,0.0105,0.7362,0.8499,0.0920,0.1948,0.1676,0.0424,-0.2112,0.3131,-0.3840,-0.0960,2023,240000,266750,2023-09-15,1991-01-29,Slovakia,6,2,154
